#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:Kemp" spec="beast.base.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:Kemp" spec="beast.base.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:Kemp" lower="0.0" name="popSize" spec="beast.base.inference.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:Kemp" spec="beast.base.evolution.tree.TreeIntervals">
#                <tree id="Tree.t:Kemp" spec="beast.base.evolution.tree.Tree">
#                    <trait id="dateTrait.t:Kemp" spec="beast.base.evolution.tree.TraitSet" traitname="date" units="day">
#                                    Day0=0,
#Day36=36,
#Day40=40,
#Day44=44,
#Day49=49,
#Day53=53,
#Day65=65,
#Day81=81,
#Day85=85,
#Day88=88,
#Day92_1=92,
#Day92_2=92,
#Day94=94,
#Day97=97,
#Day98_1=98,
#Day98_2=98,
#Day99_1=99,
#Day99_2=99,
#Day100_1=100,
#Day100_2=100                
#                                        <taxa id="TaxonSet.Kemp" spec="beast.base.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.Kemp"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ClockPrior.c:Kemp" name="distribution">
#            <parameter id="clockRate.c:Kemp" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="M" spec="beast.base.inference.parameter.RealParameter">-5.0</parameter>
#                <parameter estimate="false" id="RealParameter.5" lower="0.0" name="S" spec="beast.base.inference.parameter.RealParameter" upper="5.0">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="FrequenciesPrior.s:Kemp" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:Kemp" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <distr id="Dirichlet.0" spec="beast.base.inference.distribution.Dirichlet">
#                <parameter dimension="4" estimate="false" id="RealParameter.3" name="alpha" spec="beast.base.inference.parameter.RealParameter">4.0 4.0 4.0 4.0</parameter>
#            </distr>
#        </prior>
#        <prior id="KappaPrior.s:Kemp" name="distribution">
#            <parameter id="kappa.s:Kemp" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PopSizePrior.t:Kemp" name="distribution" x="@popSize.t:Kemp">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#        <distribution id="Root.prior" monophyletic="true" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:Kemp">
#            <taxonset id="Root" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon id="Day0" spec="beast.base.evolution.alignment.Taxon"/>
#            </taxonset>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@Kemp" id="treeLikelihood.Kemp" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Kemp">
#            <siteModel id="SiteModel.s:Kemp" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:Kemp" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:Kemp" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Kemp" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:Kemp" kappa="@kappa.s:Kemp" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:Kemp" id="estimatedFreqs.s:Kemp" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:Kemp" id="StrictClock.c:Kemp" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	clockRate	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	height(Day0)	popSize	CoalescentConstant
7960000	-41118.728048624376	-41013.26760940722	-105.46043921714964	-41013.26760940722	128.29251213806953	531.2026948454351	3.4846802110398183E-6	3.2062181943140953	0.29169650321445223	0.18357284529163764	0.20069959880444188	0.3240310526894683	0.0	46.76506310033255	-96.15286464666752
7961000	-41119.25465125626	-41007.80658972261	-111.44806153365325	-41007.80658972261	231.9788667793815	762.3980613907041	2.1912133792292844E-6	3.196603658192165	0.2960752255032401	0.18291244283378263	0.19705998856390713	0.32395234309907006	0.0	68.12037184814048	-99.89421660514412
7962000	-41116.68789680503	-41008.98991878726	-107.6979780177711	-41008.98991878726	146.78095933547047	537.4253149906598	2.5353441171714733E-6	3.1945431621615668	0.2965150712547329	0.18271830426020363	0.19740499927922334	0.3233616252058401	0.0	93.6005415642318	-96.42521532797625
7963000	-41110.72915394261	-41009.98909291771	-100.74006102489614	-41009.98909291771	163.58276395286356	538.7979052751758	3.259090102479179E-6	3.108485276020957	0.2977961847306567	0.18205780421226045	0.19736113856919893	0.32278487248788396	0.0	52.35662605246742	-91.07017117117502
7964000	-41109.51074508565	-41008.98375418437	-100.5269909012817	-41008.98375418437	113.1751052443836	433.03857005436225	2.769893079269071E-6	4.794559854600157	0.29809859892857493	0.18185801939965654	0.19722188623930048	0.3228214954324681	0.0	40.11201392031166	-89.9503889901196
7965000	-41117.33185764745	-41014.25600913413	-103.07584851332267	-41014.25600913413	117.67813588907154	494.9580039083534	3.472281568064764E-6	2.5775194833552213	0.29762256005767895	0.18263706933603893	0.19784000730395326	0.3219003633023289	0.0	38.24204380996574	-94.16401570864134
7966000	-41109.97571124385	-41009.496669706416	-100.47904153743829	-41009.496669706416	131.23564135553445	486.22482756295454	3.4673167568800355E-6	2.54966984844627	0.2969556148156522	0.1832724429895094	0.1984701084960067	0.32130183369883175	0.0	49.512901678611634	-91.32150898521301
7967000	-41125.084625624	-41014.347077982886	-110.73754764111374	-41014.347077982886	105.00660521096815	546.4276168133848	3.7402795064767965E-6	3.7411831227824974	0.29898006750070505	0.18166323078996147	0.19769737362584733	0.32165932808348613	0.0	79.07059334447787	-100.97231581352334
7968000	-41115.89047139488	-41007.49293799591	-108.39753339897278	-41007.49293799591	150.02487673231377	601.232218015384	2.738512166631231E-6	3.745583029467381	0.2987491591146213	0.1815190325587835	0.19811866343981988	0.3216131448867753	0.0	63.68284999533717	-97.63356221699549
7969000	-41113.002693441784	-41006.197780022754	-106.80491341902831	-41006.197780022754	198.96413090996361	655.3156024327416	2.657441159316789E-6	3.685880893634208	0.2989691379535268	0.18182827272124097	0.19776241167564385	0.3214401776495884	0.0	65.9621402268517	-95.90495119737899
7970000	-41121.78194951807	-41009.860232692656	-111.92171682541262	-41009.860232692656	161.6974816631886	633.2228070447657	1.7045180033953748E-6	3.6808509898674315	0.30043160543071984	0.18102767842407236	0.1967422915952985	0.3217984245499092	0.0	79.41899120225108	-98.98023585334145
7971000	-41132.773122574836	-41011.533565477526	-121.23955709731194	-41011.533565477526	253.8762654550111	954.5724732227039	1.3255100780826003E-6	3.6547436929621275	0.3009404365214425	0.18607561234403114	0.19199712127782537	0.3209868298567011	0.0	121.6300140078097	-106.78529879240101
7972000	-41142.192407922965	-41014.19326842943	-127.99913949353268	-41014.19326842943	321.6394538381578	1270.2640142877667	1.2110873574877056E-6	3.6766785438717733	0.3004339756246075	0.18532282114894386	0.1929039091989294	0.3213392940275191	0.0	145.25979354090612	-112.95503185631631
7973000	-41114.05965382885	-41005.74075386292	-108.3188999659303	-41005.74075386292	165.93557636778618	619.9437088799057	2.4221286180633787E-6	3.647505305174681	0.296240191786777	0.18516923997109944	0.192222190887659	0.3263683773544646	0.0	44.43056969178693	-97.43893707778525
7974000	-41121.533435637306	-41012.53931384261	-108.99412179469485	-41012.53931384261	194.78710991117245	679.1078486227262	2.32762315829269E-6	3.6968503425003916	0.2952119048693975	0.18674892192624895	0.19203717585528352	0.32600199734907004	0.0	73.86651987376865	-97.43587885687859
7975000	-41129.30057620433	-41015.22212199967	-114.07845420465986	-41015.22212199967	197.08321242252754	793.6122676275722	2.8732891338659285E-6	3.7077386782296995	0.295848801332727	0.1866609164371086	0.1917016419064277	0.3257886403237368	0.0	81.25662647593144	-103.26874079293478
7976000	-41122.32453304409	-41008.619956749295	-113.70457629479425	-41008.619956749295	197.95334344246223	716.3945776236926	1.7320706633538663E-6	3.729088208297095	0.29744119035318795	0.18677515270654144	0.19180432346768217	0.32397933347258845	0.0	77.41140834845785	-100.84973996285457
7977000	-41125.521428786764	-41012.725129869934	-112.79629891682826	-41012.725129869934	135.55059613419374	620.0069190622994	2.76726877006705E-6	3.757087444474517	0.2972762720724404	0.18769297086884637	0.19183869940325834	0.32319205765545495	0.0	110.1081218197234	-101.52637324747245
7978000	-41116.82720965673	-41008.14173765832	-108.68547199841007	-41008.14173765832	153.17081396645997	551.3082272830551	2.27804529732032E-6	3.8123978386872457	0.29734625414219357	0.18718400932061005	0.1918076424599617	0.32366209407723473	0.0	92.5463332461509	-96.77958985737834
7979000	-41113.56052075796	-41011.05178232436	-102.50873843359919	-41011.05178232436	178.59218195409215	551.1426829665087	3.151055310802465E-6	3.7714872441019254	0.2964194867774737	0.18682329139992876	0.19248827651526063	0.32426894530733696	0.0	69.80934915248214	-92.20028825042121
7980000	-41115.03972069605	-41007.81218828181	-107.2275324142378	-41007.81218828181	156.0772656496241	577.2162751330088	2.379027357816167E-6	3.7540747736763214	0.297887313275059	0.18679842329740645	0.19307669991798962	0.32223756350954497	0.0	62.12500077272939	-95.92258941548113
7981000	-41114.47032222963	-41012.1097843001	-102.36053792953497	-41012.1097843001	135.54111980519963	503.7083314851125	3.185934902274188E-6	3.75777720552728	0.2979293999443486	0.18616779110202278	0.19318159482934807	0.32272121412428073	0.0	56.73691245745304	-92.30793769864948
7982000	-41111.16916972687	-41011.40355109995	-99.76561862691311	-41011.40355109995	102.49112969611552	425.7539088148486	3.806290427700453E-6	3.7897160578705615	0.2975196334130787	0.18631222168415956	0.1930166444431269	0.3231515004596348	0.0	50.04695544527927	-90.51164970515879
7983000	-41110.54347687004	-41011.04709974286	-99.49637712718544	-41011.04709974286	136.1439600999816	464.7017654317497	3.7993274697468245E-6	3.8350988813797566	0.2983584401291281	0.1862575866424351	0.19273778534091177	0.3226461878875251	0.0	55.213140123431344	-90.12128782331746
7984000	-41121.15705677055	-41010.441373871596	-110.71568289895713	-41010.441373871596	134.00961937640795	571.0635807951487	2.851580227886134E-6	3.809534885380739	0.2970969493050988	0.18540319005560837	0.19425505432697146	0.3232448063123213	0.0	102.31580796480435	-99.62124300232206
7985000	-41119.11326127475	-41011.00410318406	-108.10915809069293	-41011.00410318406	152.2285389135507	617.8308422107954	2.965939929705453E-6	3.8139643568149038	0.297005216667309	0.18536494072215787	0.19358110086617886	0.3240487417443542	0.0	68.5558054532857	-97.56485997983647
7986000	-41115.09896809645	-41011.88012097984	-103.21884711660874	-41011.88012097984	137.1098783671869	526.7404900238411	3.640591790722168E-6	3.824896569471104	0.29653292286108324	0.1856359493636062	0.19382226678248635	0.32400886099282433	0.0	45.95493155629445	-93.86935005508275
7987000	-41114.533912179766	-41010.83458260322	-103.69932957655323	-41010.83458260322	144.51706700510985	532.0946149884379	3.4304467352102302E-6	3.8429505010994363	0.29625120265284943	0.1857791438462999	0.19350135000015434	0.32446830350069644	0.0	57.04269547268893	-93.89873755072111
7988000	-41108.5125552144	-41010.00880802192	-98.50374719247998	-41010.00880802192	111.64280607767617	415.96378521842314	4.2738425986288095E-6	3.774649852288176	0.2958760625786269	0.18566371810149973	0.19367854591362677	0.3247816734062464	0.0	38.958373579516184	-89.93775669527044
7989000	-41116.10509681564	-41010.65306942855	-105.45202738709527	-41010.65306942855	161.63292971319942	582.6953352014373	2.2986209276696703E-6	3.767990419140966	0.29688735039531267	0.18614574078881468	0.19355264614816967	0.32341426266770307	0.0	48.39483020704041	-94.24919669114028
7990000	-41130.23329144171	-41013.98410296844	-116.24918847327478	-41013.98410296844	193.44102063380646	779.7128396557722	2.431296707082262E-6	3.771122630584232	0.2978887308467548	0.18607686161708614	0.1932803167005933	0.3227540908355657	0.0	111.15427952495057	-104.44204874110659
7991000	-41117.032705063866	-41012.85924312927	-104.17346193459245	-41012.85924312927	146.88693611735647	533.6720065354685	3.3259701912597325E-6	6.608831962891408	0.2968970603476655	0.18690963746764794	0.1917626664530229	0.32443063573166364	0.0	60.45870435130995	-93.43617089611506
7992000	-41114.80989083474	-41013.20024355005	-101.6096472846944	-41013.20024355005	119.93332872918776	461.06388644872874	2.636053823402156E-6	2.9491257556820485	0.29631266263452866	0.18688123551671393	0.19226873709243572	0.32453736475632167	0.0	34.65797121138178	-91.57101639375819
7993000	-41115.421879120295	-41012.42050939981	-103.00136972048605	-41012.42050939981	155.40188181639715	538.993243776328	3.3730312015471724E-6	2.9151796314451306	0.298483186577419	0.18307315689674733	0.1921733844684885	0.3262702720573451	0.0	65.66344203609721	-93.2824716342964
7994000	-41127.19439809326	-41014.94814236377	-112.24625572949397	-41014.94814236377	144.79317042532352	608.3525992504093	2.1366030032342995E-6	5.90663911087696	0.2987100308128141	0.18338574545922176	0.19156809568019922	0.3263361280477649	0.0	84.82953958447757	-99.54157276972977
7995000	-41133.314843895176	-41009.52910287913	-123.78574101604326	-41009.52910287913	182.60247681572173	879.3712847575426	1.6699899275938344E-6	5.863005761797921	0.299493500400752	0.18304356451031256	0.19135551570408826	0.3261074193848473	0.0	117.69528236452244	-109.71803219990146
7996000	-41123.93949319192	-41011.37779224307	-112.56170094885871	-41011.37779224307	190.57851642105993	716.6660216122331	1.929540622808586E-6	5.8170579136129055	0.2988977799958533	0.18287335279005495	0.192034986505698	0.3261938807083938	0.0	65.26086751745483	-99.71458257682407
7997000	-41129.17040423841	-41011.33933191982	-117.83107231858784	-41011.33933191982	231.05825398675	878.1129173702049	2.457295714672343E-6	5.846775367278455	0.2983828012089204	0.18333723621580686	0.19279688283025867	0.3254830797450141	0.0	96.78275538507289	-105.59196345039452
7998000	-41114.6583963107	-41007.40464350332	-107.25375280737194	-41007.40464350332	162.0033156186775	589.0396591071096	3.0278443406183925E-6	5.91793509162277	0.2991920196418928	0.1827391560241472	0.19295448890631223	0.3251143354276478	0.0	46.250675446713025	-96.56743446196641
7999000	-41117.85804673847	-41009.15955506946	-108.6984916690055	-41009.15955506946	150.3464745563163	592.6779337869249	2.1717860567141952E-6	3.2292187843437317	0.30090661320031425	0.18259439815359352	0.1927743542655088	0.3237246343805834	0.0	48.34152043481744	-97.41476692547943
8000000	-41120.342194110395	-41008.74177335013	-111.60042076026573	-41008.74177335013	184.00407903293814	692.7588554070408	2.883264809911953E-6	3.1833944228223254	0.300668673345188	0.18254195379750138	0.1932718199201549	0.32351755293715573	0.0	79.59882920586003	-100.98541622029636
8001000	-41123.740439041976	-41011.94223110536	-111.79820793662137	-41011.94223110536	158.9011187374898	652.0585390504601	2.773408173816353E-6	6.1378322261827485	0.2960296450943782	0.1820508622960238	0.19843277607061735	0.3234867165389807	0.0	74.4497078129811	-100.25882679539211
8002000	-41114.8480331986	-41007.53224717373	-107.31578602487045	-41007.53224717373	121.64938904046562	531.4021048141699	2.460528674697198E-6	3.4009965133833755	0.29526722787338217	0.18182398850820689	0.19910761810923125	0.3238011655091797	0.0	70.958104780898	-96.13059477861725
8003000	-41116.753283668324	-41007.19822273385	-109.55506093447109	-41007.19822273385	151.81706778720576	613.5779003737459	2.378026613714682E-6	3.384137260518423	0.29491581242688697	0.18210415748846573	0.1996097061815344	0.3233703239031129	0.0	60.16903266883529	-98.40604993745997
8004000	-41129.463449884825	-41008.00515318041	-121.45829670440965	-41008.00515318041	225.27080019943492	932.4185429246328	1.9333396994472045E-6	3.314301858679338	0.29538052923460245	0.18299427150285502	0.2002097323166512	0.3214154669458914	0.0	105.4765653845872	-108.92183676483617
8005000	-41127.48452644356	-41017.10489805439	-110.37962838916337	-41017.10489805439	112.74999128531782	535.1568702436706	2.564849558408154E-6	3.3588780139327943	0.29427596231262004	0.18392134127417933	0.20099560795461066	0.32080708845858996	0.0	47.300718383048405	-99.80723264699381
8006000	-41132.157446249184	-41011.16027229147	-120.99717395771926	-41011.16027229147	251.96222199942457	938.3961207725855	1.6031123823844314E-6	3.3783434636982763	0.29313173805920184	0.1845205974438902	0.20113556748511596	0.321212097011792	0.0	75.81029531760986	-107.9815768775325
8007000	-41122.96387885033	-41016.305592433055	-106.65828641727151	-41016.305592433055	102.48266982456329	508.7564324222624	3.411568423281513E-6	3.39105967531701	0.29302566203756947	0.18471141725536303	0.20030499561839946	0.321957925088668	0.0	59.86401487540238	-96.96619273591556
8008000	-41117.20186912595	-41007.23373318737	-109.96813593857811	-41007.23373318737	182.01653689925877	645.3546482830159	2.49216127565691E-6	3.359881386619924	0.2935755336903572	0.18465160959971902	0.20017342472495755	0.32159943198496627	0.0	90.88497231621257	-98.62578749770665
8009000	-41125.4447881167	-41012.78813466338	-112.65665345331831	-41012.78813466338	148.5297626987387	622.7647027612195	2.173122954633958E-6	3.3884525992229575	0.2937790433277078	0.18439047345678816	0.20001042761802518	0.32182005559747884	0.0	97.20287051933639	-100.67308423328554
8010000	-41117.13605629939	-41005.66867738708	-111.46737891230569	-41005.66867738708	229.88908451501652	736.1311846158161	1.969698267420589E-6	3.4118345589114156	0.29436418875559167	0.18411278282344312	0.19817124446147108	0.32335178395949404	0.0	91.3504346233307	-99.11552412573434
8011000	-41111.91218977038	-41009.79299792494	-102.1191918454404	-41009.79299792494	141.4140730993894	508.5901510983364	3.2510036556435563E-6	3.370455260843067	0.2944172003787335	0.1841809239538927	0.1982568186119165	0.3231450570554573	0.0	53.70518219816244	-92.34174051772756
8012000	-41126.3829789266	-41013.323770207906	-113.05920871869739	-41013.323770207906	172.22273518533714	723.0825904892132	2.503195325451617E-6	3.359409911277409	0.2947294231203139	0.1843109059652676	0.19773823714662572	0.3232214337677928	0.0	72.71148605020998	-101.94263414615797
8013000	-41115.021046207105	-41006.92631811995	-108.09472808715324	-41006.92631811995	165.1087893196494	609.037693215404	2.598738403389099E-6	3.387332698862875	0.2955002897587236	0.18392311574941353	0.19770957533872446	0.32286701915313837	0.0	52.293779615836996	-97.4475771855998
8014000	-41110.45605348666	-41011.50517376683	-98.95087971982925	-41011.50517376683	108.1524918033794	431.7801819601762	4.175987933833145E-6	3.3889785184403585	0.29479492688807063	0.1840372959647113	0.1982751140571837	0.3228926630900343	0.0	36.61168004810813	-90.50305539036479
8015000	-41117.6042614741	-41014.29903523978	-103.30522623431793	-41014.29903523978	122.59442740549545	488.6807589809014	3.2550698202135105E-6	3.40222711282172	0.2944204821975037	0.18372153574103944	0.19855617918615343	0.3233018028753034	0.0	52.789528203366444	-93.53765098154905
8016000	-41111.85203809063	-41011.69387953009	-100.1581585605414	-41011.69387953009	106.76209444761892	429.9564639672819	3.6984865578956163E-6	3.3771004794678596	0.29459954742015126	0.18380299592048358	0.19790321379000989	0.3236942428693553	0.0	47.47610738719839	-90.99317790918609
8017000	-41114.75502228787	-41006.321984691305	-108.43303759656874	-41006.321984691305	146.2173738862891	553.4093217790256	2.982466304678423E-6	3.3637955895498446	0.29508864889135866	0.18319659804805916	0.19803122748544155	0.32368352557514074	0.0	87.14362495936679	-97.82860149130276
8018000	-41123.353528039435	-41010.02680196042	-113.3267260790191	-41010.02680196042	156.97806932066234	617.9992142984539	3.1477034609836625E-6	6.3952017673169985	0.2959025866097962	0.18367628559924445	0.19708626525305903	0.32333486253790034	0.0	130.65102026440672	-101.6653278408374
8019000	-41131.915843713665	-41012.76903084554	-119.14681286812326	-41012.76903084554	206.1548591965204	830.4845688744532	2.4595414888243427E-6	6.409614812222818	0.2952190497154771	0.18376018329151753	0.19738571259709764	0.3236350543959079	0.0	71.66587261874267	-107.10062941812807
8020000	-41121.39457046469	-41012.08422057034	-109.31034989435229	-41012.08422057034	135.03510749511156	560.3414198756157	2.271902572783557E-6	6.395225329378469	0.29535146635010734	0.18371629421139649	0.19744371564541105	0.3234885237930853	0.0	43.709750247330334	-97.43756362513973
8021000	-41113.70513718305	-41013.24272967978	-100.46240750327095	-41013.24272967978	124.09610201179693	455.0584138034586	3.186349767722745E-6	6.394732388574579	0.29636478070394134	0.18330251876536532	0.1974428154290189	0.32288988510167443	0.0	45.08686541664762	-89.91256573241327
8022000	-41111.886662897145	-41007.915992780385	-103.97067011675985	-41007.915992780385	123.93848430547689	483.4526158198446	3.1932537944432615E-6	6.491919143586661	0.2971716101085905	0.18307064669668566	0.19771380620022613	0.3220439369944978	0.0	50.9123562360276	-93.28494258575515
8023000	-41122.53503421699	-41009.99265022593	-112.54238399105756	-41009.99265022593	206.19890085195698	761.0330999648507	2.596698171096311E-6	6.520653995759995	0.29685374683441534	0.18252129841209014	0.19771185962899654	0.322913095124498	0.0	82.45546362846072	-100.54348183731904
8024000	-41115.10142784574	-41016.34778739437	-98.75364045136956	-41016.34778739437	146.04220333518856	482.7276216471065	4.857455480787982E-6	6.543423790848177	0.29623216216816706	0.18219022014641473	0.1981177396072399	0.32345987807817833	0.0	51.27613504178095	-89.62295599001064
8025000	-41114.38804724479	-41006.9773330745	-107.41071417029484	-41006.9773330745	168.32531766560257	606.5093582309827	2.6960084953057278E-6	6.443753136020178	0.29623397873019625	0.18221802938367118	0.19728335026394236	0.3242646416221902	0.0	65.53643705760615	-95.80553560882834
8026000	-41105.99904295721	-41005.983098773635	-100.01594418357988	-41005.983098773635	124.36360738227344	428.8256892506982	3.211284589832026E-6	3.0426507488394914	0.29623397873019625	0.18221802938367118	0.19728335026394236	0.3242646416221902	0.0	24.04104468215573	-91.08937644620748
8027000	-41118.48969750856	-41004.31778001049	-114.17191749806948	-41004.31778001049	165.68484515891234	670.0831626036669	2.238386096413873E-6	3.0729158846844884	0.2970738052601719	0.1859029484714972	0.19349156485742422	0.3235316814109066	0.0	114.26406013024199	-102.23195863216962
8028000	-41111.12403892018	-41008.415171986104	-102.70886693407697	-41008.415171986104	133.08562658930123	497.80284415491826	2.739237541977048E-6	3.0402721094699623	0.2966240325776314	0.18707564569452517	0.19354406971039956	0.32275625201744373	0.0	52.806541084934196	-92.38034323912895
8029000	-41110.17080771368	-41009.05813252874	-101.11267518493425	-41009.05813252874	160.51638898064527	531.6345420888449	3.222752561816802E-6	3.0545738868865437	0.29634724614996855	0.18740839208717203	0.1933071243067559	0.3229372374561035	0.0	50.704785724903594	-91.46155054818733
8030000	-41109.86548118705	-41007.77794037402	-102.08754081303351	-41007.77794037402	134.63547219396028	478.87600462716387	2.7559270570277953E-6	4.497616259934737	0.2960246871046672	0.18736212452608786	0.19724993595865073	0.3193632524105942	0.0	56.58419521884075	-91.2691774091127
8031000	-41115.432135965624	-41007.92320401708	-107.50893194853992	-41007.92320401708	178.3272780199433	615.3646401202652	2.5206720750944415E-6	4.489603091392072	0.2970806990341094	0.1863403485894507	0.19789004959896295	0.3186889027774769	0.0	68.33359373257713	-96.14306227914867
8032000	-41111.63639653398	-41010.86185577717	-100.77454075681078	-41010.86185577717	138.32104418136214	483.12396771794056	3.979764256465866E-6	4.507088260654691	0.2981294958450434	0.18612162866766688	0.19811997410891924	0.31762890137837047	0.0	46.21847343291484	-91.57807558514246
8033000	-41106.908753709205	-41008.57968867515	-98.32906503405673	-41008.57968867515	152.4062896536566	495.5717814925039	3.245670827709823E-6	4.533933164920135	0.29778784591435453	0.1859528629025603	0.19825990445455893	0.3179993867285261	0.0	40.841113484031595	-88.46832156994977
8034000	-41116.36442832237	-41007.57136556768	-108.79306275468647	-41007.57136556768	150.20029714920605	583.9665576613602	3.042754445239719E-6	4.593924533642909	0.2985729724608841	0.18469449002822289	0.1982679573537076	0.3184645801571854	0.0	79.85047547462234	-97.98401757340254
8035000	-41114.34387625984	-41009.413003913854	-104.93087234598377	-41009.413003913854	153.74226655529674	563.1036080339866	3.210089297337976E-6	4.626546843604108	0.2978351084105734	0.18431616354509447	0.19866796888528349	0.31918075915904853	0.0	46.056051936348396	-94.87133101247979
8036000	-41136.246183900876	-41016.35473176658	-119.89145213429889	-41016.35473176658	223.78992099007365	902.7772064770043	1.9300576581442555E-6	4.683851447995369	0.29722319106745654	0.18525206934349261	0.19871067645020138	0.31881406313884947	0.0	130.20908230969994	-106.71764798618194
8037000	-41137.58422721373	-41012.22835978425	-125.35586742948337	-41012.22835978425	218.46864026597467	943.9730169821344	1.707375619468783E-6	4.685128096040344	0.2977589369660436	0.18563038310129293	0.19862515917280207	0.3179855207598615	0.0	108.43916192209021	-111.8447894530833
8038000	-41117.34312347584	-41012.30653267384	-105.03659080199814	-41012.30653267384	156.59917591349424	565.203346867423	3.1138677936980986E-6	4.6786446670062425	0.2987187367728099	0.18517977957235882	0.1989020451640233	0.317199438490808	0.0	43.73356962313405	-94.90265811911912
8039000	-41109.952462712514	-41007.514424208384	-102.43803850412678	-41007.514424208384	153.2325994811629	530.4511160442393	2.72542382737165E-6	2.7421997239629547	0.298621743516604	0.18459094799664025	0.1981891236952329	0.31859818479152285	0.0	53.011235741000306	-92.20487644095783
8040000	-41111.65537843954	-41011.10023386881	-100.55514457072584	-41011.10023386881	123.05729599443049	451.00531050662573	3.5958197864593446E-6	2.785692460100478	0.298597900714555	0.18415324618625611	0.1983932189331081	0.31885563416608076	0.0	58.30383539902093	-91.29314568984495
8041000	-41119.60031016647	-41010.43831323941	-109.16199692706259	-41010.43831323941	181.11264010403272	649.4484198149955	2.2653287803096858E-6	2.8428212699300417	0.29876871597299565	0.18426242654111724	0.19779795818411572	0.3191708993017714	0.0	60.105184319922394	-98.01157917274375
8042000	-41117.394144902915	-41009.17350976282	-108.2206351400971	-41009.17350976282	158.9534343744703	606.3976117808153	2.7037499010370074E-6	2.8337392550073455	0.2984364510268848	0.184497422984791	0.1991823999592277	0.3178837260290965	0.0	69.52092850136809	-97.65590397265407
8043000	-41113.28046151633	-41007.7238647056	-105.55659681073078	-41007.7238647056	135.80109111950856	534.4405902992668	3.2242266560158926E-6	2.8459740691419664	0.2984296417329808	0.18397666994943218	0.20000640475217837	0.31758728356540883	0.0	64.57182232581253	-95.75756333424135
8044000	-41118.05985511007	-41006.967951224295	-111.09190388577522	-41006.967951224295	161.502662551342	629.2921589211164	2.16475152026304E-6	3.731087821851679	0.29876477260439205	0.18358563230097774	0.19975941050463725	0.317890184589993	0.0	63.76634238032045	-99.39775947090598
8045000	-41117.64597532402	-41008.90874020003	-108.73723512398934	-41008.90874020003	199.28323154929842	650.453752847533	1.7806834569183475E-6	3.690179474892138	0.2976558905491205	0.18409708829226365	0.19960548669157738	0.3186415344670384	0.0	40.24253941151284	-96.69629521090998
8046000	-41111.70381599745	-41014.544084479676	-97.1597315177694	-41014.544084479676	143.64400544860237	477.0552651715493	3.7958990147146887E-6	2.379270670671799	0.2958555464895238	0.18344253536439423	0.20083248914223092	0.31986942900385107	0.0	42.7429136214247	-88.57338481240838
